ratio_thresh,ransac_reproj,nOctaveLayers,contrastThreshold,edgeThreshold,sigma,avg_pixel_offset,avg_inliers,valid_images
0.85,30,10,0.04,10,3.0,349.29712,40.691489361702125,470
0.85,30,10,0.04,20,1.5,56.121967,40.791489361702126,470
0.85,30,10,0.04,20,2.0,77.86928,40.44491525423729,472
0.85,30,10,0.04,20,2.5,56.121967,40.791489361702126,470
0.85,30,10,0.04,20,3.0,110.237114,40.48619957537155,471
0.85,30,10,0.04,30,1.0,77.86928,40.44491525423729,472
0.85,30,10,0.04,30,1.5,97.23014,40.23255813953488,473
0.85,30,10,0.04,30,2.0,97.23014,40.23255813953488,473
0.85,30,10,0.04,30,3.0,56.121967,40.791489361702126,470
0.85,30,10,0.04,30,2.5,56.121967,40.791489361702126,470
0.85,30,20,0.02,1,1.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,1,1.5,97.23014,40.23255813953488,473
0.85,30,20,0.02,1,2.5,86.05445,40.73560767590618,469
0.85,30,20,0.02,1,2.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,1,3.0,97.23014,40.23255813953488,473
0.85,30,20,0.02,5,1.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,5,1.5,69.24969,40.35957446808511,470
0.85,30,20,0.02,5,2.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,5,2.5,87.86749,40.59957627118644,472
0.85,30,20,0.02,5,3.0,69.24969,40.35957446808511,470
0.85,30,20,0.02,10,1.0,59.913853,40.61440677966102,472
0.85,30,20,0.02,10,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.02,10,2.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,10,2.5,86.05445,40.73560767590618,469
0.85,30,20,0.02,10,3.0,77.86928,40.44491525423729,472
0.85,30,20,0.02,20,1.0,59.913853,40.61440677966102,472
0.85,30,20,0.02,20,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.02,20,2.0,62.37488,40.43283582089552,469
0.85,30,20,0.02,20,3.0,59.913853,40.61440677966102,472
0.85,30,20,0.02,20,2.5,59.913853,40.61440677966102,472
0.85,30,20,0.02,30,1.0,62.37488,40.43283582089552,469
0.85,30,20,0.02,30,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.02,30,2.0,86.05445,40.73560767590618,469
0.85,30,20,0.02,30,2.5,59.913853,40.61440677966102,472
0.85,30,20,0.02,30,3.0,77.86928,40.44491525423729,472
0.85,30,20,0.025,1,1.0,86.05445,40.73560767590618,469
0.85,30,20,0.025,1,1.5,58.73638,40.24947145877378,473
0.85,30,20,0.025,1,2.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,1,2.5,59.913853,40.61440677966102,472
0.85,30,20,0.025,1,3.0,59.913853,40.61440677966102,472
0.85,30,20,0.025,5,1.0,56.121967,40.791489361702126,470
0.85,30,20,0.025,5,1.5,58.73638,40.24947145877378,473
0.85,30,20,0.025,5,2.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,5,3.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,5,2.5,69.24969,40.35957446808511,470
0.85,30,20,0.025,10,1.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,10,1.5,69.24969,40.35957446808511,470
0.85,30,20,0.025,10,2.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,10,2.5,59.913853,40.61440677966102,472
0.85,30,20,0.025,10,3.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,20,1.0,56.121967,40.791489361702126,470
0.85,30,20,0.025,20,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.025,20,2.0,63.912205,40.691489361702125,470
0.85,30,20,0.025,20,2.5,63.912205,40.691489361702125,470
0.85,30,20,0.025,20,3.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,30,1.0,58.73638,40.24947145877378,473
0.85,30,20,0.025,30,1.5,97.23014,40.23255813953488,473
0.85,30,20,0.025,30,2.0,63.912205,40.691489361702125,470
0.85,30,20,0.025,30,3.0,63.912205,40.691489361702125,470
0.85,30,20,0.025,30,2.5,63.912205,40.691489361702125,470
0.85,30,20,0.03,1,1.0,86.05445,40.73560767590618,469
0.85,30,20,0.03,1,1.5,63.912205,40.691489361702125,470
0.85,30,20,0.03,1,2.0,86.05445,40.73560767590618,469
0.85,30,20,0.03,1,2.5,63.912205,40.691489361702125,470
0.85,30,20,0.03,1,3.0,58.73638,40.24947145877378,473
0.85,30,20,0.03,5,1.0,63.912205,40.691489361702125,470
0.85,30,20,0.03,5,1.5,97.23014,40.23255813953488,473
0.85,30,20,0.03,5,2.0,58.73638,40.24947145877378,473
0.85,30,20,0.03,5,2.5,53.86435,40.40764331210191,471
0.85,30,20,0.03,5,3.0,53.86435,40.40764331210191,471
0.85,30,20,0.03,10,1.0,63.912205,40.691489361702125,470
0.85,30,20,0.03,10,1.5,63.912205,40.691489361702125,470
0.85,30,20,0.03,10,2.5,53.86435,40.40764331210191,471
0.85,30,20,0.03,10,2.0,62.37488,40.43283582089552,469
0.85,30,20,0.03,10,3.0,53.86435,40.40764331210191,471
0.85,30,20,0.03,20,1.0,53.86435,40.40764331210191,471
0.85,30,20,0.03,20,2.0,53.86435,40.40764331210191,471
0.85,30,20,0.03,20,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.03,20,2.5,59.913853,40.61440677966102,472
0.85,30,20,0.03,20,3.0,53.86435,40.40764331210191,471
0.85,30,20,0.03,30,1.0,63.912205,40.691489361702125,470
0.85,30,20,0.03,30,1.5,53.86435,40.40764331210191,471
0.85,30,20,0.03,30,2.0,62.37488,40.43283582089552,469
0.85,30,20,0.03,30,2.5,63.912205,40.691489361702125,470
0.85,30,20,0.03,30,3.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,1,1.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,1,1.5,53.86435,40.40764331210191,471
0.85,30,20,0.035,1,2.0,53.86435,40.40764331210191,471
0.85,30,20,0.035,1,2.5,49.641712,40.55106382978723,470
0.85,30,20,0.035,1,3.0,69.24969,40.35957446808511,470
0.85,30,20,0.035,5,1.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,5,2.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,5,1.5,49.641712,40.55106382978723,470
0.85,30,20,0.035,5,2.5,58.73638,40.24947145877378,473
0.85,30,20,0.035,5,3.0,58.73638,40.24947145877378,473
0.85,30,20,0.035,10,1.5,53.86435,40.40764331210191,471
0.85,30,20,0.035,10,1.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,10,2.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,10,2.5,69.24969,40.35957446808511,470
0.85,30,20,0.035,10,3.0,53.86435,40.40764331210191,471
0.85,30,20,0.035,20,1.0,51.68848,40.58510638297872,470
0.85,30,20,0.035,20,1.5,51.68848,40.58510638297872,470
0.85,30,20,0.035,20,2.0,49.641712,40.55106382978723,470
0.85,30,20,0.035,20,2.5,49.641712,40.55106382978723,470
0.85,30,20,0.035,20,3.0,51.68848,40.58510638297872,470
0.85,30,20,0.035,30,1.0,86.05445,40.73560767590618,469
0.85,30,20,0.035,30,2.0,51.68848,40.58510638297872,470
0.85,30,20,0.035,30,1.5,51.68848,40.58510638297872,470
0.85,30,20,0.035,30,2.5,51.68848,40.58510638297872,470
0.85,30,20,0.035,30,3.0,63.912205,40.691489361702125,470
0.85,30,20,0.04,1,1.0,63.912205,40.691489361702125,470
0.85,30,20,0.04,1,2.0,51.68848,40.58510638297872,470
0.85,30,20,0.04,1,1.5,49.641712,40.55106382978723,470
0.85,30,20,0.04,1,2.5,51.68848,40.58510638297872,470
0.85,30,20,0.04,1,3.0,86.05445,40.73560767590618,469
0.85,30,20,0.04,5,1.0,49.641712,40.55106382978723,470
0.85,30,20,0.04,5,1.5,59.716694,40.182590233545646,471
0.85,30,20,0.04,5,2.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,5,2.5,51.68848,40.58510638297872,470
0.85,30,20,0.04,5,3.0,51.68848,40.58510638297872,470
0.85,30,20,0.04,10,1.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,10,1.5,59.913853,40.61440677966102,472
0.85,30,20,0.04,10,2.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,10,2.5,59.716694,40.182590233545646,471
0.85,30,20,0.04,10,3.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,20,1.0,53.86435,40.40764331210191,471
0.85,30,20,0.04,20,1.5,53.86435,40.40764331210191,471
0.85,30,20,0.04,20,2.5,51.68848,40.58510638297872,470
0.85,30,20,0.04,20,2.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,20,3.0,59.716694,40.182590233545646,471
0.85,30,20,0.04,30,1.0,59.913853,40.61440677966102,472
0.85,30,20,0.04,30,1.5,51.68848,40.58510638297872,470
0.85,30,20,0.04,30,2.0,55.82152,40.29723991507431,471
0.85,30,20,0.04,30,2.5,55.82152,40.29723991507431,471
0.85,30,20,0.04,30,3.0,59.716694,40.182590233545646,471
0.85,30,30,0.02,1,1.0,55.370777,40.79317697228145,469
0.85,30,30,0.02,1,1.5,49.641712,40.55106382978723,470
0.85,30,30,0.02,1,2.0,55.370777,40.79317697228145,469
0.85,30,30,0.02,1,2.5,55.370777,40.79317697228145,469
0.85,30,30,0.02,1,3.0,55.82152,40.29723991507431,471
0.85,30,30,0.02,5,1.5,55.370777,40.79317697228145,469
0.85,30,30,0.02,5,1.0,55.82152,40.29723991507431,471
0.85,30,30,0.02,5,2.0,57.319847,40.69133192389006,473
0.85,30,30,0.02,5,2.5,55.370777,40.79317697228145,469
0.85,30,30,0.02,5,3.0,49.641712,40.55106382978723,470
0.85,30,30,0.02,10,1.0,58.92207,40.55744680851064,470
0.85,30,30,0.02,10,1.5,57.319847,40.69133192389006,473
0.85,30,30,0.02,10,2.0,58.92207,40.55744680851064,470
0.85,30,30,0.02,10,2.5,55.370777,40.79317697228145,469
0.85,30,30,0.02,10,3.0,55.370777,40.79317697228145,469
0.85,30,30,0.02,20,1.0,58.92207,40.55744680851064,470
0.85,30,30,0.02,20,1.5,58.92207,40.55744680851064,470
0.85,30,30,0.02,20,2.5,58.92207,40.55744680851064,470
0.85,30,30,0.02,20,3.0,58.92207,40.55744680851064,470
0.85,30,30,0.02,20,2.0,51.68848,40.58510638297872,470
0.85,30,30,0.02,30,1.5,58.92207,40.55744680851064,470
0.85,30,30,0.02,30,2.0,61.763233,40.61914893617021,470
0.85,30,30,0.02,30,2.5,55.370777,40.79317697228145,469
0.85,30,30,0.02,30,1.0,61.763233,40.61914893617021,470
0.85,30,30,0.02,30,3.0,58.92207,40.55744680851064,470
0.85,30,30,0.025,1,1.0,51.68848,40.58510638297872,470
0.85,30,30,0.025,1,1.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,1,2.0,55.370777,40.79317697228145,469
0.85,30,30,0.025,1,2.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,1,3.0,58.92207,40.55744680851064,470
0.85,30,30,0.025,5,1.0,58.92207,40.55744680851064,470
0.85,30,30,0.025,5,1.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,5,2.0,95.31622,40.49044585987261,471
0.85,30,30,0.025,5,3.0,95.31622,40.49044585987261,471
0.85,30,30,0.025,5,2.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,10,1.0,59.716694,40.182590233545646,471
0.85,30,30,0.025,10,1.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,10,2.0,57.319847,40.69133192389006,473
0.85,30,30,0.025,10,2.5,58.92207,40.55744680851064,470
0.85,30,30,0.025,10,3.0,57.319847,40.69133192389006,473
0.85,30,30,0.025,20,1.0,95.31622,40.49044585987261,471
0.85,30,30,0.025,20,1.5,59.716694,40.182590233545646,471
0.85,30,30,0.025,20,2.0,63.667313,40.65245202558636,469
0.85,30,30,0.025,20,2.5,58.92207,40.55744680851064,470
0.85,30,30,0.025,20,3.0,63.667313,40.65245202558636,469
0.85,30,30,0.025,30,1.0,95.31622,40.49044585987261,471
0.85,30,30,0.025,30,1.5,95.31622,40.49044585987261,471
0.85,30,30,0.025,30,2.0,63.667313,40.65245202558636,469
0.85,30,30,0.025,30,2.5,63.667313,40.65245202558636,469
0.85,30,30,0.03,1,1.0,63.667313,40.65245202558636,469
0.85,30,30,0.025,30,3.0,63.667313,40.65245202558636,469
0.85,30,30,0.03,1,1.5,55.82152,40.29723991507431,471
0.85,30,30,0.03,1,2.0,63.667313,40.65245202558636,469
0.85,30,30,0.03,1,2.5,55.370777,40.79317697228145,469
0.85,30,30,0.03,1,3.0,95.31622,40.49044585987261,471
0.85,30,30,0.03,5,1.0,55.370777,40.79317697228145,469
0.85,30,30,0.03,5,1.5,63.667313,40.65245202558636,469
0.85,30,30,0.03,5,2.0,55.82152,40.29723991507431,471
0.85,30,30,0.03,5,2.5,62.32864,40.56900212314225,471
0.85,30,30,0.03,5,3.0,95.31622,40.49044585987261,471
0.85,30,30,0.03,10,1.0,62.32864,40.56900212314225,471
0.85,30,30,0.03,10,1.5,63.667313,40.65245202558636,469
0.85,30,30,0.03,10,2.0,63.667313,40.65245202558636,469
0.85,30,30,0.03,10,2.5,62.32864,40.56900212314225,471
0.85,30,30,0.03,10,3.0,62.32864,40.56900212314225,471
0.85,30,30,0.03,20,1.0,62.32864,40.56900212314225,471
0.85,30,30,0.03,20,1.5,62.32864,40.56900212314225,471
0.85,30,30,0.03,20,2.0,61.763233,40.61914893617021,470
0.85,30,30,0.03,20,2.5,62.32864,40.56900212314225,471
0.85,30,30,0.03,20,3.0,58.92207,40.55744680851064,470
0.85,30,30,0.03,30,1.0,63.667313,40.65245202558636,469
0.85,30,30,0.03,30,1.5,58.92207,40.55744680851064,470
0.85,30,30,0.03,30,2.0,62.32864,40.56900212314225,471
0.85,30,30,0.03,30,2.5,61.763233,40.61914893617021,470
0.85,30,30,0.03,30,3.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,1,1.0,63.667313,40.65245202558636,469
0.85,30,30,0.035,1,1.5,71.39526,40.16279069767442,473
0.85,30,30,0.035,1,2.0,62.32864,40.56900212314225,471
0.85,30,30,0.035,1,2.5,62.32864,40.56900212314225,471
0.85,30,30,0.035,1,3.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,5,1.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,5,1.5,71.39526,40.16279069767442,473
0.85,30,30,0.035,5,2.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,5,2.5,57.319847,40.69133192389006,473
0.85,30,30,0.035,5,3.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,10,1.5,62.32864,40.56900212314225,471
0.85,30,30,0.035,10,1.0,95.31622,40.49044585987261,471
0.85,30,30,0.035,10,2.0,95.31622,40.49044585987261,471
0.85,30,30,0.035,10,2.5,71.39526,40.16279069767442,473
0.85,30,30,0.035,10,3.0,57.319847,40.69133192389006,473
0.85,30,30,0.035,20,1.0,58.871952,40.8034188034188,468
0.85,30,30,0.035,20,1.5,62.32864,40.56900212314225,471
0.85,30,30,0.035,20,2.0,58.871952,40.8034188034188,468
0.85,30,30,0.035,20,2.5,71.39526,40.16279069767442,473
0.85,30,30,0.035,20,3.0,71.39526,40.16279069767442,473
0.85,30,30,0.035,30,1.0,58.871952,40.8034188034188,468
0.85,30,30,0.035,30,1.5,58.871952,40.8034188034188,468
0.85,30,30,0.035,30,2.0,58.871952,40.8034188034188,468
0.85,30,30,0.035,30,2.5,58.871952,40.8034188034188,468
0.85,30,30,0.035,30,3.0,55.370777,40.79317697228145,469
0.85,30,30,0.04,1,1.0,58.871952,40.8034188034188,468
0.85,30,30,0.04,1,1.5,71.39526,40.16279069767442,473
0.85,30,30,0.04,1,2.0,63.667313,40.65245202558636,469
0.85,30,30,0.04,1,2.5,63.667313,40.65245202558636,469
0.85,30,30,0.04,1,3.0,58.871952,40.8034188034188,468
0.85,30,30,0.04,5,1.0,55.370777,40.79317697228145,469
0.85,30,30,0.04,5,1.5,63.49468,40.25792811839324,473
0.85,30,30,0.04,5,2.0,71.39526,40.16279069767442,473
0.85,30,30,0.04,5,2.5,63.49468,40.25792811839324,473
0.85,30,30,0.04,5,3.0,58.871952,40.8034188034188,468
0.85,30,30,0.04,10,1.0,58.871952,40.8034188034188,468
0.85,30,30,0.04,10,1.5,63.49468,40.25792811839324,473
0.85,30,30,0.04,10,2.0,63.49468,40.25792811839324,473
0.85,30,30,0.04,10,2.5,63.49468,40.25792811839324,473
0.85,30,30,0.04,10,3.0,63.49468,40.25792811839324,473
0.85,30,30,0.04,20,1.0,58.92207,40.55744680851064,470
0.85,30,30,0.04,20,2.0,58.871952,40.8034188034188,468
0.85,30,30,0.04,20,1.5,63.49468,40.25792811839324,473
0.85,30,30,0.04,20,2.5,62.32864,40.56900212314225,471
0.85,30,30,0.04,20,3.0,62.32864,40.56900212314225,471
0.85,30,30,0.04,30,1.0,63.49468,40.25792811839324,473
0.85,30,30,0.04,30,1.5,58.92207,40.55744680851064,470
0.85,30,30,0.04,30,2.0,50.802647,40.40466101694916,472
0.85,30,30,0.04,30,2.5,58.871952,40.8034188034188,468
0.85,30,30,0.04,30,3.0,50.802647,40.40466101694916,472
0.85,30,40,0.02,1,1.0,61.335434,40.48510638297872,470
0.85,30,40,0.02,1,1.5,61.335434,40.48510638297872,470
0.85,30,40,0.02,1,2.0,61.335434,40.48510638297872,470
0.85,30,40,0.02,1,2.5,61.335434,40.48510638297872,470
0.85,30,40,0.02,1,3.0,63.261894,40.5863539445629,469
0.85,30,40,0.02,5,1.0,71.39526,40.16279069767442,473
0.85,30,40,0.02,5,1.5,61.335434,40.48510638297872,470
0.85,30,40,0.02,5,2.0,50.802647,40.40466101694916,472
0.85,30,40,0.02,5,2.5,61.335434,40.48510638297872,470
0.85,30,40,0.02,5,3.0,50.802647,40.40466101694916,472
0.85,30,40,0.02,10,1.0,54.756767,40.403397027600846,471
0.85,30,40,0.02,10,1.5,63.261894,40.5863539445629,469
0.85,30,40,0.02,10,2.0,71.39526,40.16279069767442,473
0.85,30,40,0.02,10,2.5,54.756767,40.403397027600846,471
0.85,30,40,0.02,10,3.0,61.335434,40.48510638297872,470
0.85,30,40,0.02,20,1.0,61.335434,40.48510638297872,470
0.85,30,40,0.02,20,1.5,54.756767,40.403397027600846,471
0.85,30,40,0.02,20,2.0,54.756767,40.403397027600846,471
0.85,30,40,0.02,20,2.5,54.756767,40.403397027600846,471
0.85,30,40,0.02,20,3.0,54.756767,40.403397027600846,471
0.85,30,40,0.02,30,1.0,61.335434,40.48510638297872,470
0.85,30,40,0.02,30,2.0,54.756767,40.403397027600846,471
0.85,30,40,0.02,30,1.5,58.871952,40.8034188034188,468
0.85,30,40,0.02,30,2.5,58.203205,40.62208067940552,471
0.85,30,40,0.02,30,3.0,54.756767,40.403397027600846,471
0.85,30,40,0.025,1,1.0,58.203205,40.62208067940552,471
0.85,30,40,0.025,1,2.0,61.335434,40.48510638297872,470
0.85,30,40,0.025,1,1.5,58.72062,40.557203389830505,472
0.85,30,40,0.025,1,2.5,58.871952,40.8034188034188,468
0.85,30,40,0.025,1,3.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,5,1.0,54.756767,40.403397027600846,471
0.85,30,40,0.025,5,1.5,54.756767,40.403397027600846,471
0.85,30,40,0.025,5,2.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,5,2.5,58.72062,40.557203389830505,472
0.85,30,40,0.025,5,3.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,10,1.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,10,1.5,54.756767,40.403397027600846,471
0.85,30,40,0.025,10,2.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,10,2.5,63.49468,40.25792811839324,473
0.85,30,40,0.025,10,3.0,63.261894,40.5863539445629,469
0.85,30,40,0.025,20,1.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,20,2.0,54.756767,40.403397027600846,471
0.85,30,40,0.025,20,1.5,63.261894,40.5863539445629,469
0.85,30,40,0.025,20,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.025,20,3.0,63.49468,40.25792811839324,473
0.85,30,40,0.025,30,1.0,94.73658,40.09322033898305,472
0.85,30,40,0.025,30,1.5,58.72062,40.557203389830505,472
0.85,30,40,0.025,30,2.0,58.72062,40.557203389830505,472
0.85,30,40,0.025,30,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.025,30,3.0,94.73658,40.09322033898305,472
0.85,30,40,0.03,1,1.0,94.73658,40.09322033898305,472
0.85,30,40,0.03,1,1.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,1,2.0,58.72062,40.557203389830505,472
0.85,30,40,0.03,1,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,1,3.0,50.802647,40.40466101694916,472
0.85,30,40,0.03,5,1.0,61.335434,40.48510638297872,470
0.85,30,40,0.03,5,1.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,5,2.0,58.72062,40.557203389830505,472
0.85,30,40,0.03,5,2.5,61.335434,40.48510638297872,470
0.85,30,40,0.03,5,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,10,1.0,50.802647,40.40466101694916,472
0.85,30,40,0.03,10,1.5,163.15984,40.49256900212314,471
0.85,30,40,0.03,10,2.0,94.73658,40.09322033898305,472
0.85,30,40,0.03,10,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,10,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,20,1.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,20,1.5,163.15984,40.49256900212314,471
0.85,30,40,0.03,20,2.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,20,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,20,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,30,1.5,54.756767,40.403397027600846,471
0.85,30,40,0.03,30,1.0,58.203205,40.62208067940552,471
0.85,30,40,0.03,30,2.0,163.15984,40.49256900212314,471
0.85,30,40,0.03,30,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.03,30,3.0,54.756767,40.403397027600846,471
0.85,30,40,0.035,1,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,1,1.5,58.203205,40.62208067940552,471
0.85,30,40,0.035,1,2.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,1,2.5,163.15984,40.49256900212314,471
0.85,30,40,0.035,1,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.035,5,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,5,1.5,372.55252,40.56475583864119,471
0.85,30,40,0.035,5,2.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,5,2.5,372.55252,40.56475583864119,471
0.85,30,40,0.035,5,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.035,10,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,10,1.5,58.72062,40.557203389830505,472
0.85,30,40,0.035,10,2.0,63.261894,40.5863539445629,469
0.85,30,40,0.035,10,2.5,372.55252,40.56475583864119,471
0.85,30,40,0.035,10,3.0,163.15984,40.49256900212314,471
0.85,30,40,0.035,20,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.035,20,2.0,63.261894,40.5863539445629,469
0.85,30,40,0.035,20,1.0,58.72062,40.557203389830505,472
0.85,30,40,0.035,20,2.5,53.774292,40.29723991507431,471
0.85,30,40,0.035,20,3.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,30,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.035,30,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.035,30,2.0,53.774292,40.29723991507431,471
0.85,30,40,0.035,30,3.0,53.774292,40.29723991507431,471
0.85,30,40,0.035,30,2.5,53.774292,40.29723991507431,471
0.85,30,40,0.04,1,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.04,1,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.04,1,2.0,94.73658,40.09322033898305,472
0.85,30,40,0.04,1,2.5,61.335434,40.48510638297872,470
0.85,30,40,0.04,1,3.0,53.774292,40.29723991507431,471
0.85,30,40,0.04,5,1.0,372.55252,40.56475583864119,471
0.85,30,40,0.04,5,1.5,65.67209,40.30212765957447,470
0.85,30,40,0.04,5,2.0,61.335434,40.48510638297872,470
0.85,30,40,0.04,5,2.5,94.73658,40.09322033898305,472
0.85,30,40,0.04,5,3.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,10,1.0,53.774292,40.29723991507431,471
0.85,30,40,0.04,10,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.04,10,2.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,10,2.5,65.67209,40.30212765957447,470
0.85,30,40,0.04,10,3.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,20,1.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,20,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.04,20,2.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,20,2.5,163.15984,40.49256900212314,471
0.85,30,40,0.04,20,3.0,54.756767,40.403397027600846,471
0.85,30,40,0.04,30,1.0,65.67209,40.30212765957447,470
0.85,30,40,0.04,30,1.5,53.774292,40.29723991507431,471
0.85,30,40,0.04,30,2.0,64.84671,40.5468085106383,470
0.85,30,40,0.04,30,2.5,54.756767,40.403397027600846,471
0.85,30,40,0.04,30,3.0,163.15984,40.49256900212314,471
0.85,30,50,0.02,1,1.0,62.237747,40.71549893842887,471
0.85,30,50,0.02,1,1.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,1,2.0,54.094913,40.58297872340425,470
0.85,30,50,0.02,1,3.0,54.094913,40.58297872340425,470
0.85,30,50,0.02,1,2.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,5,1.0,62.237747,40.71549893842887,471
0.85,30,50,0.02,5,1.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,5,2.0,64.84671,40.5468085106383,470
0.85,30,50,0.02,5,2.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,5,3.0,372.55252,40.56475583864119,471
0.85,30,50,0.02,10,1.0,62.237747,40.71549893842887,471
0.85,30,50,0.02,10,1.5,58.75274,40.40677966101695,472
0.85,30,50,0.02,10,2.0,372.55252,40.56475583864119,471
0.85,30,50,0.02,10,2.5,64.84671,40.5468085106383,470
0.85,30,50,0.02,10,3.0,58.75274,40.40677966101695,472
0.85,30,50,0.02,20,1.0,54.094913,40.58297872340425,470
0.85,30,50,0.02,20,1.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,20,2.0,58.75274,40.40677966101695,472
0.85,30,50,0.02,20,2.5,58.75274,40.40677966101695,472
0.85,30,50,0.02,20,3.0,58.75274,40.40677966101695,472
0.85,30,50,0.02,30,1.0,58.75274,40.40677966101695,472
0.85,30,50,0.02,30,1.5,54.094913,40.58297872340425,470
0.85,30,50,0.02,30,2.0,58.75274,40.40677966101695,472
0.85,30,50,0.02,30,2.5,61.072273,40.353191489361706,470
0.85,30,50,0.02,30,3.0,58.75274,40.40677966101695,472
0.85,30,50,0.025,1,1.5,54.094913,40.58297872340425,470
0.85,30,50,0.025,1,2.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,1,1.0,53.774292,40.29723991507431,471
0.85,30,50,0.025,1,2.5,53.774292,40.29723991507431,471
0.85,30,50,0.025,5,1.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,1,3.0,61.072273,40.353191489361706,470
0.85,30,50,0.025,5,1.5,58.75274,40.40677966101695,472
0.85,30,50,0.025,5,2.0,58.75274,40.40677966101695,472
0.85,30,50,0.025,5,2.5,58.438786,40.08898305084746,472
0.85,30,50,0.025,5,3.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,10,1.0,58.438786,40.08898305084746,472
0.85,30,50,0.025,10,1.5,58.438786,40.08898305084746,472
